"","tag","freq","prop","pct"
"361","dress",536,0.00359268593490268,0.930912226906861
"362","mountaineering",536,0.00359268593490268,0.930912226906861
"363","red sky at morning",534,0.00357928039036946,0.930624760444615
"364","communication",529,0.00354576652903641,0.930433116136451
"365","stream bed",525,0.00351895543996997,0.930145649674205
"366","subshrub",525,0.00351895543996997,0.930145649674205
"367","cycle sport",523,0.00350554989543675,0.929858183211959
"368","cumulus",522,0.00349884712317014,0.929570716749713
"369","feather",522,0.00349884712317014,0.929570716749713
"370","fish",521,0.00349214435090353,0.929283250287467
"371","chair",519,0.00347873880637031,0.929091605979302
"372","finger",513,0.00343852217277066,0.928899961671138
"373","arm",511,0.00342511662823744,0.928708317362974
"374","musician",510,0.00341841385597083,0.92851667305481
"375","daylighting",509,0.00341171108370422,0.928325028746646
"376","off roading",503,0.00337149445010456,0.928133384438482
"377","hut",502,0.00336479167783795,0.927941740130318
"378","luxury vehicle",500,0.00335138613330473,0.927654273668072
"379","soccer player",500,0.00335138613330473,0.927654273668072
"380","animal source foods",499,0.00334468336103813,0.927366807205826
"381","door",496,0.0033245750442383,0.92707934074358
"382","fête",496,0.0033245750442383,0.92707934074358
"383","aerial photography",495,0.00331787227197169,0.926791874281334
"384","pine family",491,0.00329106118290525,0.92660022997317
"385","sun",488,0.00327095286610542,0.926408585665006
"386","controlled access highway",484,0.00324414177703898,0.926216941356842
"387","aviation",481,0.00322403346023915,0.925929474894596
"388","ceiling",481,0.00322403346023915,0.925929474894596
"389","road trip",480,0.00321733068797255,0.92564200843235
"390","street sign",476,0.00319051959890611,0.925450364124185
"391","history",474,0.00317711405437289,0.925258719816021
"392","music",473,0.00317041128210628,0.925067075507857
"393","whiskers",471,0.00315700573757306,0.924875431199693
"394","helmet",468,0.00313689742077323,0.924683786891529
"395","flight",467,0.00313019464850662,0.924492142583365
"396","painting",463,0.00310338355944018,0.924300498275201
"397","duck",462,0.00309668078717358,0.923821387504791
"398","public event",462,0.00309668078717358,0.923821387504791
"399","public transport",462,0.00309668078717358,0.923821387504791
"400","stage",462,0.00309668078717358,0.923821387504791
"401","daisy family",454,0.0030430586090407,0.923246454580299
"402","vintage car",454,0.0030430586090407,0.923246454580299
"403","area",453,0.00303635583677409,0.922863165963971
"404","electronic device",453,0.00303635583677409,0.922863165963971
"405","motorcycle",452,0.00302965306450748,0.922575699501725
"406","computer wallpaper",450,0.00301624751997426,0.922288233039479
"407","fungus",450,0.00301624751997426,0.922288233039479
"408","racing",448,0.00300284197544104,0.922000766577233
"409","pattern",444,0.0029760308863746,0.921809122269069
"410","wing",443,0.00296932811410799,0.921617477960905
"411","lunch",442,0.00296262534184139,0.921425833652741
"412","living room",436,0.00292240870824173,0.921234189344576
"413","hardwood",434,0.00290900316370851,0.921042545036412
"414","competition",433,0.0029023003914419,0.920755078574166
"415","cool",433,0.0029023003914419,0.920755078574166
"416","alps",432,0.00289559761917529,0.92046761211192
"417","metal",430,0.00288219207464207,0.920275967803756
"418","friendship",428,0.00286878653010885,0.920084323495592
"419","fire",427,0.00286208375784224,0.919796857033346
"420","motorcycling",427,0.00286208375784224,0.919796857033346
"421","motorsport",426,0.00285538098557563,0.9195093905711
"422","beauty",424,0.00284197544104242,0.919221924108854
"423","string instrument",424,0.00284197544104242,0.919221924108854
"424","automotive wheel system",423,0.00283527266877581,0.918934457646608
"425","midnight",422,0.0028285698965092,0.918742813338444
"426","forehead",421,0.00282186712424259,0.91855116903028
"427","perching bird",420,0.00281516435197598,0.918263702568034
"428","sailboat",420,0.00281516435197598,0.918263702568034
"429","ducks geese and swans",418,0.00280175880744276,0.917976236105788
"430","sail",417,0.00279505603517615,0.917784591797624
"431","mansion",416,0.00278835326290954,0.917497125335378
"432","youth",416,0.00278835326290954,0.917497125335378
"433","fireworks",415,0.00278165049064293,0.917113836719049
"434","musical instrument",415,0.00278165049064293,0.917113836719049
"435","nectar",412,0.0027615421738431,0.916634725948639
"436","nordic skiing",412,0.0027615421738431,0.916634725948639
"437","tire",412,0.0027615421738431,0.916634725948639
"438","aircraft",411,0.00275483940157649,0.916155615178229
"439","human behavior",411,0.00275483940157649,0.916155615178229
"440","panorama",410,0.00274813662930988,0.915868148715983
"441","statue",409,0.00274143385704327,0.915676504407819
"442","oar",408,0.00273473108477666,0.915484860099655
"443","ecoregion",405,0.00271462276797684,0.915293215791491
"444","suburb",395,0.00264759504531074,0.915101571483327
"445","wedding",393,0.00263418950077752,0.914909927175163
"446","airplane",392,0.00262748672851091,0.914718282866999
"447","bombycidae",391,0.0026207839562443,0.914430816404753
"448","human",391,0.0026207839562443,0.914430816404753
"449","sea kayak",390,0.00261408118397769,0.914143349942507
"450","fur",386,0.00258727009491126,0.913951705634343
"451","fashion accessory",385,0.00258056732264465,0.913664239172097
"452","ski pole",385,0.00258056732264465,0.913664239172097
"453","wood stain",384,0.00257386455037804,0.913376772709851
"454","cross country skiing",383,0.00256716177811143,0.913185128401686
"455","tundra",382,0.00256045900584482,0.912993484093522
"456","hairstyle",375,0.00251353959997855,0.912801839785358
"457","shoulder",374,0.00250683682771194,0.912610195477194
"458","groundcover",373,0.00250013405544533,0.91241855116903
"459","endurance sports",370,0.0024800257386455,0.912131084706784
"460","harbor",370,0.0024800257386455,0.912131084706784
"461","ancient history",369,0.00247332296637889,0.911843618244538
"462","agriculture",367,0.00245991742184568,0.911651973936374
"463","brand",366,0.00245321464957907,0.911268685320046
"464","camping",366,0.00245321464957907,0.911268685320046
"465","canoeing",366,0.00245321464957907,0.911268685320046
"466","ruins",364,0.00243980910504585,0.910885396703718
"467","chaparral",363,0.00243310633277924,0.910597930241472
"468","moss",363,0.00243310633277924,0.910597930241472
"469","auto part",362,0.00242640356051263,0.910310463779226
"470","livestock",360,0.00241299801597941,0.910118819471062
"471","fir",359,0.0024062952437128,0.909927175162898
"472","church",358,0.00239959247144619,0.909735530854734
"473","brunch",357,0.00239288969917958,0.909448064392488
"474","temple",357,0.00239288969917958,0.909448064392488
"475","fence",353,0.00236607861011314,0.909160597930242
"476","antique car",351,0.00235267306557992,0.908681487159831
"477","bayou",351,0.00235267306557992,0.908681487159831
"478","campfire",351,0.00235267306557992,0.908681487159831
"479","marina",351,0.00235267306557992,0.908681487159831
"480","t shirt",350,0.00234597029331331,0.908202376389421
"481","old world flycatcher",347,0.00232586197651349,0.908010732081257
"482","mountain pass",345,0.00231245643198027,0.907819087773093
"483","star",341,0.00228564534291383,0.907627443464929
"484","cape",340,0.00227894257064722,0.907244154848601
"485","competition event",340,0.00227894257064722,0.907244154848601
"486","fishing",340,0.00227894257064722,0.907244154848601
"487","marsh",339,0.00227223979838061,0.906860866232273
"488","temperate coniferous forest",338,0.002265537026114,0.906669221924109
"489","archaeological site",334,0.00223872593704756,0.906285933307781
"490","finch",334,0.00223872593704756,0.906285933307781
"491","seabird",334,0.00223872593704756,0.906285933307781
"492","costume",333,0.00223202316478095,0.905902644691453
"493","horse",331,0.00221861762024773,0.905615178229207
"494","tarn",331,0.00221861762024773,0.905615178229207
"495","breakfast",329,0.00220521207571452,0.905231889612878
"496","ferry",329,0.00220521207571452,0.905231889612878
"497","muscle",326,0.00218510375891469,0.90484860099655
"498","tournament",326,0.00218510375891469,0.90484860099655
"499","interaction",324,0.00217169821438147,0.904465312380222
"500","stone carving",324,0.00217169821438147,0.904465312380222
"501","artwork",321,0.00215158989758164,0.904177845917976
"502","bee",320,0.00214488712531503,0.903794557301648
"503","place of worship",320,0.00214488712531503,0.903794557301648
"504","tent",320,0.00214488712531503,0.903794557301648
"505","bride",318,0.00213148158078181,0.90341126868532
"506","human body",316,0.00211807603624859,0.903219624377156
"507","conifer",313,0.00209796771944876,0.90293215791491
"508","honey bee",313,0.00209796771944876,0.90293215791491
"509","tradition",312,0.00209126494718215,0.902644691452664
"510","motocross",311,0.00208456217491555,0.9024530471445
"511","canal",307,0.00205775108584911,0.902069758528172
"512","lake district",307,0.00205775108584911,0.902069758528172
"513","mouth",307,0.00205775108584911,0.902069758528172
"514","shoe",306,0.0020510483135825,0.901686469911844
"515","socialite",305,0.00204434554131589,0.90149482560368
"516","pollen",303,0.00203093999678267,0.901303181295516
"517","canoe",302,0.00202423722451606,0.900919892679187
"518","eyebrow",302,0.00202423722451606,0.900919892679187
"519","stock photography",302,0.00202423722451606,0.900919892679187
"520","beacon",301,0.00201753445224945,0.900536604062859
"521","edible mushroom",300,0.00201083167998284,0.900153315446531
"522","urban area",300,0.00201083167998284,0.900153315446531
"523","waterfowl",300,0.00201083167998284,0.900153315446531
"524","alcoholic beverage",299,0.00200412890771623,0.899578382522039
"525","mushroom",299,0.00200412890771623,0.899578382522039
